project_id,project_version,project_title,project_creation_datetime,project_publish_datetime,project_doi,nih_text,nibib_text,nhlbi_text,author_id,author_name,author_join_date,project_citation,project_citation_url
508,1.0.3,"PTB-XL, a large publicly available electrocardiography dataset",2022-11-09 16:24:45.348620+00:00,2022-11-09 16:24:45.348652+00:00,10.13026/kfzx-aw45,,,,1287,Ralf-Dieter Bousseljot,2020-02-14,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
508,1.0.3,"PTB-XL, a large publicly available electrocardiography dataset",2022-11-09 16:24:45.348620+00:00,2022-11-09 16:24:45.348652+00:00,10.13026/kfzx-aw45,,,,1290,Wojciech Samek,2020-02-12,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
508,1.0.3,"PTB-XL, a large publicly available electrocardiography dataset",2022-11-09 16:24:45.348620+00:00,2022-11-09 16:24:45.348652+00:00,10.13026/kfzx-aw45,,,,1288,Tobias Schaeffter,2020-02-12,"Wagner, P., Strodthoff, N., Bousseljot, R.-D., Kreiseler, D., Lunze, F.I., Samek, W., Schaeffter, T. (2020), PTB-XL: A Large Publicly Available ECG Dataset. Scientific Data. https://doi.org/10.1038/s41597-020-0495-6",https://doi.org/10.1038/s41597-020-0495-6
372,1.0,Pulmonary Edema Severity Grades Based on MIMIC-CXR,2021-01-26 22:03:53.793016+00:00,2021-01-26 22:03:53.793037+00:00,10.13026/qy76-9178,,,,549,Ruizhi Liao,2019-10-07,"Horng*, S., Liao*, R., Wang, X., Dalal, S., Golland, P., & Berkowitz, S. J. (2021). Deep learning to quantify pulmonary edema in chest radiographs. Radiology: Artificial Intelligence, e190228.",https://pubs.rsna.org/doi/abs/10.1148/ryai.2021190228
375,1.0.1,Pulmonary Edema Severity Grades Based on MIMIC-CXR,2021-02-09 18:39:30.406980+00:00,2021-02-09 18:39:30.407018+00:00,10.13026/rz5p-rc64,,,,567,Ruizhi Liao,2019-10-07,"Horng*, S., Liao*, R., Wang, X., Dalal, S., Golland, P., & Berkowitz, S. J. (2021). Deep learning to quantify pulmonary edema in chest radiographs. Radiology: Artificial Intelligence, e190228.",https://pubs.rsna.org/doi/abs/10.1148/ryai.2021190228
375,1.0.1,Pulmonary Edema Severity Grades Based on MIMIC-CXR,2021-02-09 18:39:30.406980+00:00,2021-02-09 18:39:30.407018+00:00,10.13026/rz5p-rc64,,,,564,Geeticka Chauhan,2020-07-12,"Horng*, S., Liao*, R., Wang, X., Dalal, S., Golland, P., & Berkowitz, S. J. (2021). Deep learning to quantify pulmonary edema in chest radiographs. Radiology: Artificial Intelligence, e190228.",https://pubs.rsna.org/doi/abs/10.1148/ryai.2021190228
375,1.0.1,Pulmonary Edema Severity Grades Based on MIMIC-CXR,2021-02-09 18:39:30.406980+00:00,2021-02-09 18:39:30.407018+00:00,10.13026/rz5p-rc64,,,,566,Polina Golland,2021-01-27,"Horng*, S., Liao*, R., Wang, X., Dalal, S., Golland, P., & Berkowitz, S. J. (2021). Deep learning to quantify pulmonary edema in chest radiographs. Radiology: Artificial Intelligence, e190228.",https://pubs.rsna.org/doi/abs/10.1148/ryai.2021190228
375,1.0.1,Pulmonary Edema Severity Grades Based on MIMIC-CXR,2021-02-09 18:39:30.406980+00:00,2021-02-09 18:39:30.407018+00:00,10.13026/rz5p-rc64,,,,568,Seth Berkowitz,2019-07-23,"Horng*, S., Liao*, R., Wang, X., Dalal, S., Golland, P., & Berkowitz, S. J. (2021). Deep learning to quantify pulmonary edema in chest radiographs. Radiology: Artificial Intelligence, e190228.",https://pubs.rsna.org/doi/abs/10.1148/ryai.2021190228
375,1.0.1,Pulmonary Edema Severity Grades Based on MIMIC-CXR,2021-02-09 18:39:30.406980+00:00,2021-02-09 18:39:30.407018+00:00,10.13026/rz5p-rc64,,,,565,Steven Horng,2019-07-29,"Horng*, S., Liao*, R., Wang, X., Dalal, S., Golland, P., & Berkowitz, S. J. (2021). Deep learning to quantify pulmonary edema in chest radiographs. Radiology: Artificial Intelligence, e190228.",https://pubs.rsna.org/doi/abs/10.1148/ryai.2021190228
410,1.0,Pulse Amplitudes from electrodermal activity collected from healthy volunteer subjects at rest and under controlled sedation,2021-06-30 16:35:00.526749+00:00,2021-06-30 16:35:00.526770+00:00,10.13026/r9p1-bk90,,,,742,Sandya Subramanian,2020-06-30
410,1.0,Pulse Amplitudes from electrodermal activity collected from healthy volunteer subjects at rest and under controlled sedation,2021-06-30 16:35:00.526749+00:00,2021-06-30 16:35:00.526770+00:00,10.13026/r9p1-bk90,,,,745,Patrick Purdon,2020-12-02
410,1.0,Pulse Amplitudes from electrodermal activity collected from healthy volunteer subjects at rest and under controlled sedation,2021-06-30 16:35:00.526749+00:00,2021-06-30 16:35:00.526770+00:00,10.13026/r9p1-bk90,,,,743,Riccardo Barbieri,2020-07-28
410,1.0,Pulse Amplitudes from electrodermal activity collected from healthy volunteer subjects at rest and under controlled sedation,2021-06-30 16:35:00.526749+00:00,2021-06-30 16:35:00.526770+00:00,10.13026/r9p1-bk90,,,,744,Emery Brown,2021-06-25
444,1.0.0,Pulse Transit Time PPG Dataset,2022-03-10 23:33:41.754696+00:00,2022-03-10 23:33:41.754717+00:00,10.13026/g3me-rt62,,,,945,Philip Mehrgardt,2021-04-25
444,1.0.0,Pulse Transit Time PPG Dataset,2022-03-10 23:33:41.754696+00:00,2022-03-10 23:33:41.754717+00:00,10.13026/g3me-rt62,,,,946,Matloob Khushi,2021-05-31
444,1.0.0,Pulse Transit Time PPG Dataset,2022-03-10 23:33:41.754696+00:00,2022-03-10 23:33:41.754717+00:00,10.13026/g3me-rt62,,,,948,Simon Poon,2021-05-31
